Lopen,2010,Groningen,0.2
Lopen,2011,Groningen,0.2
Lopen,2012,Groningen,0.2
Lopen,2013,Groningen,0.2
Lopen,2014,Groningen,0.2
Lopen,2010,Friesland,0.2
Lopen,2011,Friesland,0.2
Lopen,2012,Friesland,0.2
Lopen,2013,Friesland,0.2
Lopen,2014,Friesland,0.2
Lopen,2010,Drenthe,0.2
Lopen,2011,Drenthe,0.1
Lopen,2012,Drenthe,0.1
Lopen,2013,Drenthe,0.2
Lopen,2014,Drenthe,0.1
Lopen,2010,Overijssel,0.3
Lopen,2011,Overijssel,0.3
Lopen,2012,Overijssel,0.3
Lopen,2013,Overijssel,0.3
Lopen,2014,Overijssel,0.4
Lopen,2010,Flevoland,0.1
Lopen,2011,Flevoland,0.1
Lopen,2012,Flevoland,0.2
Lopen,2013,Flevoland,0.1
Lopen,2014,Flevoland,0.1
Lopen,2010,Gelderland,0.7
Lopen,2011,Gelderland,0.6
Lopen,2012,Gelderland,0.6
Lopen,2013,Gelderland,0.6
Lopen,2014,Gelderland,0.6
Lopen,2010,Utrecht,0.4
Lopen,2011,Utrecht,0.4
Lopen,2012,Utrecht,0.4
Lopen,2013,Utrecht,0.4
Lopen,2014,Utrecht,0.4
Lopen,2010,Noord-Holland,1
Lopen,2011,Noord-Holland,1
Lopen,2012,Noord-Holland,1
Lopen,2013,Noord-Holland,1
Lopen,2014,Noord-Holland,1
Lopen,2010,Zuid-Holland,1.2
Lopen,2011,Zuid-Holland,1.3
Lopen,2012,Zuid-Holland,1.2
Lopen,2013,Zuid-Holland,1.2
Lopen,2014,Zuid-Holland,1.3
Lopen,2010,Zeeland,0.1
Lopen,2011,Zeeland,0.1
Lopen,2012,Zeeland,0.1
Lopen,2013,Zeeland,0.1
Lopen,2014,Zeeland,0.1
Lopen,2010,Noord-Brabant,0.8
Lopen,2011,Noord-Brabant,0.8
Lopen,2012,Noord-Brabant,0.7
Lopen,2013,Noord-Brabant,0.8
Lopen,2014,Noord-Brabant,0.8
Lopen,2010,Limburg,0.4
Lopen,2011,Limburg,0.4
Lopen,2012,Limburg,0.4
Lopen,2013,Limburg,0.4
Lopen,2014,Limburg,0.4
